rec-id,given-name,second-name,surname,telephone-number,birthday_year
rec-770-org,Apolonia,Ludmiła,Wawrzyniak,502875857,14/08/1971
rec-771-dup-0,Górska,Anna,Rita,,05/06/1958
rec-771-org,Anna,Rita,Górska,720612943,05/06/1985
rec-772-org,Marzanna,Jolanta,Górska,570626078,03/01/1978
rec-773-org,Amelia,Justyna,Kubicka,505914975,24/02/2002
rec-774-dup-0,Jankowska,Alfreda,Dobrosława,,21/11/1926
rec-774-dup-1,Jankowska,Dobrosława,Alfreda,790382872,21/11/1926
rec-774-org,Dobrosława,Alfreda,Jankowska,790382872,21/11/1962
rec-775-org,Aldona,Bożenna,Pawlicka,570793110,17/02/1955
rec-776-dup-0,Gabryela,Monika,Urbańska,,06/08/1986
rec-776-dup-1,Monika,Urbańska,Gabryela,507087601,06/08/1986
rec-776-dup-2,Urbańska,Monika,Gabryela,507087601,06/08/1986
rec-776-org,Monika,Gabryela,Urbańska,507087601,06/08/1968
rec-777-org,Zyta,Lena,Czerwińska,737916202,22/12/1954
rec-778-org,Florentyna,Romana,Sadowska,798377441,12/08/2012
rec-779-org,Bożenna,Czesława,Dąbrowska,661766204,13/10/1978
rec-780-dup-0,Dąbrowska,Konstancja,Izabella,459705277,12/03/1966
rec-780-org,Konstancja,Izabella,Dąbrowska,459705277,12/03/1966
rec-781-org,Zbigniewa,Julia,Szewczyk,608681225,11/10/1989
rec-782-org,Julia,Wincenta,Kaczmarska,884617679,23/10/1989
rec-783-org,Kazimiera,Teresa,Bednarska,572599599,02/02/1999
rec-784-org,Fryderyka,Izabella,Maciejewska,501775331,24/03/2005
rec-785-org,Sonia,Izabella,Olszewska,459410175,30/01/1986
rec-786-dup-0,Ala,Ostrowska,Wincenta,,22/08/1946
rec-786-org,Wincenta,Ala,Ostrowska,797629833,22/08/1964
rec-787-dup-0,Czerwińska,Ingeborga,Agnieszka,,04/11/1978
rec-787-org,Ingeborga,Agnieszka,Czerwińska,792683190,04/11/1987
rec-788-org,Izabella,Celina,Zielińska,455698152,21/12/1990
rec-789-dup-0,Witkowska,Krzysztofa,Lilia,,15/02/2010
rec-789-org,Krzysztofa,Lilia,Witkowska,539785598,15/02/2001
rec-790-org,Ludomira,Seweryna,Wasilewska,509128411,20/01/1980
rec-791-org,Romana,Ludomira,Urbańska,534465124,08/10/1946
rec-792-org,Wiesława,Bronisława,Kowalska,576908197,21/05/2009
rec-793-org,Fryderyka,Violetta,Baranowska,664350238,30/06/1998
rec-794-dup-0,Marianna,Brzezińska,Izabella,,30/10/1968
rec-794-org,Izabella,Marianna,Brzezińska,691990516,30/10/1986
rec-795-org,Bernadeta,Izabela,Malinowska,514010783,16/07/1989
rec-796-dup-0,Elza,Nina,Jasińska,,25/07/1997
rec-796-dup-1,Jasińska,Elza,Nina,450389608,25/07/1997
rec-796-dup-2,Elza,Jasińska,Nina,450389608,25/07/1997
rec-796-org,Elza,Nina,Jasińska,450389608,25/07/1979
rec-797-org,Maryla,Lucyna,Kalinowska,796821719,12/06/2016
rec-798-dup-0,Ryszarda,Wawrzyniak,Emilia,,19/09/1949
rec-798-dup-1,Wawrzyniak,Emilia,Ryszarda,453319036,19/09/1949
rec-798-dup-2,Ryszarda,Emilia,Wawrzyniak,453319036,19/09/1949
rec-798-org,Emilia,Ryszarda,Wawrzyniak,453319036,19/09/1994
rec-799-dup-0,Beata,Mazurska,Izabella,,20/06/1904
rec-799-org,Beata,Izabella,Mazurska,530102724,20/06/1940
rec-800-dup-0,Domańska,Julitta,Lidia,,16/04/2090
rec-800-dup-1,Julitta,Domańska,Lidia,519671114,16/04/2090
rec-800-org,Lidia,Julitta,Domańska,519671114,16/04/2009
rec-801-org,Klara,Lilianna,Wasilewska,794584384,17/09/1969
rec-802-org,Daria,Mirosława,Kamińska,669741328,18/12/1962
rec-803-dup-0,Liliana,Kołodziejska,Agnieszka,,09/01/1908
rec-803-org,Agnieszka,Liliana,Kołodziejska,792037710,09/01/1980
rec-804-dup-0,Adamska,Pelagia,Izabella,,15/07/2020
rec-804-dup-1,Izabella,Adamska,Pelagia,571049670,15/07/2020
rec-804-dup-2,Pelagia,Adamska,Izabella,571049670,15/07/2020
rec-804-org,Izabella,Pelagia,Adamska,571049670,15/07/2002
rec-805-dup-0,Eufemia,Krajewska,Izabella,,30/01/1959
rec-805-dup-1,Eufemia,Izabella,Krajewska,662680408,30/01/1959
rec-805-dup-2,Eufemia,Izabella,Krajewska,662680408,30/01/1959
rec-805-org,Izabella,Eufemia,Krajewska,662680408,30/01/1995
rec-806-dup-0,Natalia,Iwona,Sokołowska,,25/12/1969
rec-806-org,Natalia,Iwona,Sokołowska,889305966,25/12/1996
rec-807-dup-0,Bernarda,Ala,Sikorska,,15/07/1956
rec-807-dup-1,Sikorska,Bernarda,Ala,664876998,15/07/1956
rec-807-org,Ala,Bernarda,Sikorska,664876998,15/07/1965
rec-808-org,Sabina,Róża,Rutkowska,574138459,09/10/1974
rec-809-org,Rozalia,Izabella,Stępieńska,579014954,15/08/2000
rec-810-dup-0,Brzezińska,Melania,Karina,,09/02/1958
rec-810-org,Melania,Karina,Brzezińska,690578360,09/02/1985
rec-811-dup-0,Emma,Izabela,Kaczmarska,,05/03/1926
rec-811-org,Emma,Izabela,Kaczmarska,507244472,05/03/1962
rec-812-org,Barbara,Ksawera,Szymańska,531028795,08/12/1940
rec-813-org,Marcjanna,Adriana,Tomaszewska,455809351,04/08/1946
rec-814-dup-0,Henryka,Lilia,Wilczyńska,,20/06/1945
rec-814-org,Lilia,Henryka,Wilczyńska,535956164,20/06/1954
rec-815-dup-0,Sadowska,Irma,Albina,,30/03/1914
rec-815-dup-1,Albina,Sadowska,Irma,785749025,30/03/1914
rec-815-dup-2,Sadowska,Albina,Irma,785749025,30/03/1914
rec-815-org,Albina,Irma,Sadowska,785749025,30/03/1941
rec-816-dup-0,Julia,Lewandowska,Izabella,,02/10/1937
rec-816-org,Izabella,Julia,Lewandowska,733588953,02/10/1973
rec-817-dup-0,Ksenia,Lena,Kamińska,,24/09/1939
rec-817-dup-1,Kamińska,Ksenia,Lena,881139898,24/09/1939
rec-817-org,Lena,Ksenia,Kamińska,881139898,24/09/1993
rec-818-org,Pelagia,Urszula,Kamińska,737887543,30/05/2000
rec-819-org,Amelia,Jowita,Zawadzka,885375137,12/07/1993
rec-820-org,Ida,Julia,Górecka,721579376,30/03/1962
rec-821-dup-0,Baranowska,Julitta,Lucyna,,14/07/1915
rec-821-org,Lucyna,Julitta,Baranowska,789294455,14/07/1951
rec-822-dup-0,Izabella,Izabella,Adamczyk,,23/09/1956
rec-822-org,Izabella,Izabella,Adamczyk,693270216,23/09/1965
rec-823-dup-0,Teodozja,Lewandowska,Bogusława,,12/07/2070
rec-823-org,Teodozja,Bogusława,Lewandowska,456021288,12/07/2007
rec-824-org,Gizela,Izydora,Pawlak,723415599,02/12/1987
rec-825-org,Sonia,Marzena,Stępieńska,667647229,03/09/2006
rec-826-org,Tekla,Eliza,Baranowska,735765728,31/05/1992
rec-827-dup-0,Monika,Lesława,Bąk,,10/07/2000
rec-827-org,Monika,Lesława,Bąk,695098898,10/07/2000
rec-828-dup-0,Czarnecka,Klara,Otylia,,11/10/1958
rec-828-org,Otylia,Klara,Czarnecka,882203684,11/10/1985
rec-829-org,Bernardeta,Amalia,Szczepańska,511447732,20/05/1967
rec-830-org,Inga,Lesława,Maj,572138820,31/01/1986
rec-831-dup-0,Wojciechowska,Kunegunda,Romana,,05/09/1939
rec-831-dup-1,Kunegunda,Romana,Wojciechowska,457053496,05/09/1939
rec-831-dup-2,Kunegunda,Wojciechowska,Romana,457053496,05/09/1939
rec-831-org,Romana,Kunegunda,Wojciechowska,457053496,05/09/1993
rec-832-dup-0,Izabella,Gertruda,Piotrowska,,22/12/2091
rec-832-org,Izabella,Gertruda,Piotrowska,791767412,22/12/2019
rec-833-org,Adela,Marzena,Zając,793152854,17/12/1978
rec-834-org,Izydora,Marzanna,Szulc,795061853,27/11/2000
rec-835-org,Izabella,Gizela,Kwiatkowska,780329633,16/03/1965
rec-836-dup-0,Pawłowska,Benigna,Lilia,,07/10/1908
rec-836-org,Benigna,Lilia,Pawłowska,513183061,07/10/1980
rec-837-org,Magda,Izabella,Kalinowska,794969357,29/03/1982
rec-838-org,Erna,Lesława,Domańska,787769587,04/04/1967
rec-839-org,Modesta,Filomena,Młynarczyk,603612751,23/07/1971
rec-840-dup-0,Szczepańska,Aleksandra,Gizela,,02/07/2040
rec-840-dup-1,Gizela,Aleksandra,Szczepańska,736304483,02/07/2040
rec-840-org,Gizela,Aleksandra,Szczepańska,736304483,02/07/2004
rec-841-dup-0,Cieślicka,Cyryla,Augustyna,,16/05/2060
rec-841-org,Cyryla,Augustyna,Cieślicka,785667664,16/05/2006
rec-842-dup-0,Bąk,Arleta,Iwona,,04/11/1906
rec-842-dup-1,Iwona,Bąk,Arleta,454763928,04/11/1906
rec-842-org,Iwona,Arleta,Bąk,454763928,04/11/1960
rec-843-org,Galina,Bronisława,Tomczak,519800615,03/09/2006
rec-844-dup-0,Sylwia,Lis,Lidia,,30/03/1976
rec-844-dup-1,Lis,Lidia,Sylwia,535832863,30/03/1976
rec-844-org,Lidia,Sylwia,Lis,535832863,30/03/1967
rec-845-dup-0,Ludomira,Domicela,Pawlicka,,02/08/1918
rec-845-dup-1,Domicela,Ludomira,Pawlicka,538300081,02/08/1918
rec-845-org,Domicela,Ludomira,Pawlicka,538300081,02/08/1981
rec-846-dup-0,Izabella,Leonarda,Włodarczyk,,29/12/1935
rec-846-org,Izabella,Leonarda,Włodarczyk,453304166,29/12/1953
rec-847-org,Leontyna,Dagmara,Wilczyńska,508600892,26/10/1948
rec-848-org,Celestyna,Wiesława,Laskowska,575680447,21/05/1960
rec-849-org,Scholastyka,Danuta,Kulesza,576136847,18/12/1966
rec-850-dup-0,Kazimiera,Julitta,Baranowska,,13/01/1958
rec-850-dup-1,Baranowska,Julitta,Kazimiera,457658173,13/01/1958
rec-850-org,Kazimiera,Julitta,Baranowska,457658173,13/01/1985
rec-851-org,Adrianna,Cecylia,Nowicka,699145211,28/04/1984
rec-852-org,Petronela,Zenona,Makowska,502697893,09/08/1943
rec-853-dup-0,Anna,Lidia,Dąbrowska,,25/04/1956
rec-853-org,Anna,Lidia,Dąbrowska,602059960,25/04/1965
rec-854-org,Cyryla,Daria,Maj,695357788,03/12/2001
rec-855-org,Daria,Florentyna,Ostrowska,506202812,02/02/1959
rec-856-dup-0,Malwina,Wiśniewska,Melania,,10/07/1976
rec-856-dup-1,Melania,Wiśniewska,Malwina,788728660,10/07/1976
rec-856-dup-2,Melania,Malwina,Wiśniewska,788728660,10/07/1976
rec-856-org,Malwina,Melania,Wiśniewska,788728660,10/07/1967
rec-857-org,Leontyna,Izabella,Szymczak,735922483,12/12/1997
rec-858-dup-0,Wiesława,Marciniak,Emilia,,06/07/1913
rec-858-org,Wiesława,Emilia,Marciniak,697352287,06/07/1931
rec-859-dup-0,Wiśniewska,Luba,Izabella,,15/10/1984
rec-859-dup-1,Luba,Wiśniewska,Izabella,454331875,15/10/1984
rec-859-dup-2,Wiśniewska,Luba,Izabella,454331875,15/10/1984
rec-859-org,Izabella,Luba,Wiśniewska,454331875,15/10/1948
rec-860-dup-0,Agata,Eliza,Pawłowska,,19/07/1989
rec-860-org,Eliza,Agata,Pawłowska,608350344,19/07/1998
rec-861-org,Izabella,Wilhelmina,Urbaniak,886488319,07/12/1955
rec-862-dup-0,Izabella,Pawłowska,Grażyna,,20/10/1959
rec-862-dup-1,Pawłowska,Grażyna,Izabella,731289659,20/10/1959
rec-862-org,Izabella,Grażyna,Pawłowska,731289659,20/10/1995
rec-863-org,Renata,Bibianna,Szymczak,693203319,16/03/1954
rec-864-org,Hermina,Augustyna,Stępieńska,452876754,08/02/1981
rec-865-dup-0,Kornela,Kołodziejska,Izabella,,27/10/1964
rec-865-org,Kornela,Izabella,Kołodziejska,886754858,27/10/1946
rec-866-org,Walentyna,Eliza,Kowalska,572687741,21/07/1984
rec-867-org,Władysława,Grażyna,Witkowska,607563983,30/03/1973
rec-868-dup-0,Konstancja,Pawlicka,Anastazja,,17/05/2060
rec-868-org,Konstancja,Anastazja,Pawlicka,608309451,17/05/2006
rec-869-dup-0,Lilla,Kornela,Kamińska,,28/01/2031
rec-869-dup-1,Kornela,Kamińska,Lilla,454760440,28/01/2031
rec-869-dup-2,Kamińska,Lilla,Kornela,454760440,28/01/2031
rec-869-org,Lilla,Kornela,Kamińska,454760440,28/01/2013
rec-870-org,Irmina,Wioletta,Olszewska,697278105,05/12/1937
rec-871-dup-0,Róża,Czesława,Gajewska,661070518,21/04/1966
rec-871-dup-1,Róża,Gajewska,Czesława,,21/04/1966
rec-871-dup-2,Róża,Gajewska,Czesława,,21/04/1966
rec-871-org,Czesława,Róża,Gajewska,661070518,21/04/1966
rec-872-dup-0,Anna,Walczak,Galina,,22/11/1967
rec-872-dup-1,Galina,Anna,Walczak,785295806,22/11/1967
rec-872-org,Galina,Anna,Walczak,785295806,22/11/1976
rec-873-dup-0,Sikora,Marcjanna,Apolonia,,23/04/1966
rec-873-org,Marcjanna,Apolonia,Sikora,888241270,23/04/1966
rec-874-dup-0,Tomczak,Renata,Izabella,,03/12/1997
rec-874-org,Izabella,Renata,Tomczak,780448515,03/12/1979
rec-875-org,Izabella,Galina,Sadowska,501212590,07/01/1995
rec-876-org,Stella,Bogumiła,Czajka,503432406,09/03/1991
rec-877-org,Izabella,Aneta,Sokołowska,663343244,03/05/1991
rec-878-dup-0,Marzena,Laskowska,Petronela,,07/10/1955
rec-878-dup-1,Laskowska,Marzena,Petronela,605872096,07/10/1955
rec-878-org,Petronela,Marzena,Laskowska,605872096,07/10/1955
rec-879-org,Elfryda,Amalia,Witkowska,884358841,09/04/1981
rec-880-org,Eleonora,Izabella,Dudek,451827279,13/10/1969
rec-881-dup-0,Czajka,Mariola,Pelagia,,06/02/1907
rec-881-dup-1,Czajka,Mariola,Pelagia,601502675,06/02/1907
rec-881-org,Mariola,Pelagia,Czajka,601502675,06/02/1970
rec-882-dup-0,Głowacka,Bernadetta,Zuzanna,,24/07/1958
rec-882-dup-1,Głowacka,Zuzanna,Bernadetta,698207979,24/07/1958
rec-882-org,Bernadetta,Zuzanna,Głowacka,698207979,24/07/1985
rec-883-dup-0,Szczepańska,Julita,Sonia,,25/04/2031
rec-883-dup-1,Julita,Szczepańska,Sonia,575957640,25/04/2031
rec-883-org,Julita,Sonia,Szczepańska,575957640,25/04/2013
rec-884-org,Kazimiera,Bernarda,Wojciechowska,664969028,29/05/1956
rec-885-dup-0,Larysa,Marta,Kulesza,,13/08/1979
rec-885-org,Marta,Larysa,Kulesza,732250142,13/08/1997
rec-886-dup-0,Gerda,Kowalewska,Anita,,14/04/1936
rec-886-org,Anita,Gerda,Kowalewska,782324412,14/04/1963
rec-887-dup-0,Ewelina,Rutkowska,Julitta,,13/11/1997
rec-887-dup-1,Julitta,Rutkowska,Ewelina,788507251,13/11/1997
rec-887-org,Ewelina,Julitta,Rutkowska,788507251,13/11/1979
rec-888-org,Iza,Danuta,Zakrzewska,667316252,29/06/1974
rec-889-org,Mirela,Florentyna,Wiśniewska,668157903,25/03/2003
rec-890-dup-0,Wilhelmina,Zyta,Sadowska,,02/04/1935
rec-890-org,Zyta,Wilhelmina,Sadowska,608099613,02/04/1953
rec-891-dup-0,Zakrzewska,Iza,Bożenna,,02/08/1947
rec-891-dup-1,Zakrzewska,Iza,Bożenna,505626244,02/08/1947
rec-891-org,Iza,Bożenna,Zakrzewska,505626244,02/08/1974
rec-892-org,Krystyna,Izabella,Olszewska,516817151,26/07/1989
rec-893-org,Lilla,Martyna,Andrzejewska,519867076,10/01/1976
rec-894-org,Malwina,Adriana,Czajka,781978575,04/06/2000
rec-895-org,Magda,Florentyna,Nowicka,886120594,24/10/1959
rec-896-dup-0,Izabella,Pawlak,Wiktoria,,12/11/2040
rec-896-dup-1,Wiktoria,Pawlak,Izabella,694017750,12/11/2040
rec-896-org,Izabella,Wiktoria,Pawlak,694017750,12/11/2004
rec-897-org,Berta,Florentyna,Pawlicka,784084245,11/08/1976
rec-898-dup-0,Larysa,Hanna,Czajka,,05/02/1974
rec-898-org,Larysa,Hanna,Czajka,731508632,05/02/1947
rec-899-dup-0,Lucja,Izabella,Dąbrowska,,11/02/1987
rec-899-org,Lucja,Izabella,Dąbrowska,664579389,11/02/1978
rec-900-org,Izabella,Izabella,Kowalska,731681546,31/03/1975
rec-901-dup-0,Natasza,Rutkowska,Magda,,23/04/1938
rec-901-dup-1,Magda,Rutkowska,Natasza,661394498,23/04/1938
rec-901-dup-2,Magda,Natasza,Rutkowska,661394498,23/04/1938
rec-901-org,Natasza,Magda,Rutkowska,661394498,23/04/1983
rec-902-dup-0,Marzenna,Jasińska,Bogumiła,,22/03/1968
rec-902-org,Marzenna,Bogumiła,Jasińska,693642480,22/03/1986
rec-903-dup-0,Bąk,Eliza,Hieronima,,11/11/1968
rec-903-org,Eliza,Hieronima,Bąk,663062447,11/11/1986
rec-904-org,Monika,Lucja,Kaźmierczak,455319497,20/11/1985
rec-905-dup-0,Czajka,Lucjanna,Natalia,698055557,16/12/1955
rec-905-org,Natalia,Lucjanna,Czajka,698055557,16/12/1955
rec-906-org,Agnieszka,Teodora,Górecka,516460917,03/06/1984
rec-907-dup-0,Edeltrauda,Włodarczyk,Tamara,,12/10/1958
rec-907-dup-1,Tamara,Edeltrauda,Włodarczyk,574577029,12/10/1958
rec-907-org,Edeltrauda,Tamara,Włodarczyk,574577029,12/10/1985
rec-908-org,Izabella,Stanisława,Kalinowska,880487368,31/10/1953
rec-909-org,Julia,Amelia,Domańska,533194226,25/06/1983
rec-910-dup-0,Eleonora,Filomena,Pawlak,,16/07/1947
rec-910-dup-1,Pawlak,Eleonora,Filomena,575515888,16/07/1947
rec-910-org,Eleonora,Filomena,Pawlak,575515888,16/07/1974
rec-911-dup-0,Olszewska,Balbina,Izabella,,30/11/1998
rec-911-org,Balbina,Izabella,Olszewska,512640857,30/11/1989
rec-912-org,Bernardeta,Klara,Bednarska,786663093,17/10/1954
rec-913-org,Bernadeta,Natalia,Kalinowska,796059329,03/11/1987
rec-914-dup-0,Halina,Regina,Król,,06/04/1929
rec-914-dup-1,Halina,Regina,Król,886883275,06/04/1929
rec-914-org,Regina,Halina,Król,886883275,06/04/1992
rec-915-dup-0,Irmina,Szymczak,Małgorzata,,15/10/1936
rec-915-org,Irmina,Małgorzata,Szymczak,514103977,15/10/1963
rec-916-org,Florentyna,Inga,Szczepańska,721952371,22/01/1930
rec-917-dup-0,Marciniak,Mariola,Eliza,,16/08/1929
rec-917-org,Eliza,Mariola,Marciniak,661648198,16/08/1992
rec-918-org,Leona,Helga,Kubicka,790568761,25/05/1949
rec-919-dup-0,Kamińska,Elżbieta,Aleksandra,,21/06/1956
rec-919-org,Aleksandra,Elżbieta,Kamińska,515652373,21/06/1965
rec-920-dup-0,Sonia,Wojciechowska,Izabella,,09/10/1919
rec-920-org,Sonia,Izabella,Wojciechowska,693454757,09/10/1991
rec-921-dup-0,Kamińska,Gizela,Eliza,,31/05/1929
rec-921-dup-1,Eliza,Gizela,Kamińska,518403595,31/05/1929
rec-921-dup-2,Kamińska,Gizela,Eliza,518403595,31/05/1929
rec-921-org,Eliza,Gizela,Kamińska,518403595,31/05/1992
rec-922-dup-0,Czajka,Marzenna,Angelika,,09/07/1976
rec-922-dup-1,Czajka,Angelika,Marzenna,577742229,09/07/1976
rec-922-org,Angelika,Marzenna,Czajka,577742229,09/07/1967
rec-923-org,Stella,Nina,Jakubowska,539429045,28/12/1992
rec-924-org,Izabella,Regina,Olszewska,732529858,21/08/1973
rec-925-org,Żaneta,Larysa,Domańska,517601534,09/03/1960
rec-926-dup-0,Dudek,Natalia,Alojza,,22/06/1939
rec-926-org,Natalia,Alojza,Dudek,535779083,22/06/1993
rec-927-dup-0,Mirella,Erna,Laskowska,,15/01/2020
rec-927-org,Mirella,Erna,Laskowska,505814888,15/01/2002
rec-928-dup-0,Szymczak,Izabella,Dorota,,18/05/2051
rec-928-dup-1,Dorota,Szymczak,Izabella,534233720,18/05/2051
rec-928-org,Dorota,Izabella,Szymczak,534233720,18/05/2015
rec-929-org,Izabella,Hermina,Witkowska,791284033,16/10/1963
rec-930-dup-0,Szymańska,Balbina,Adamina,,04/04/1974
rec-930-dup-1,Adamina,Balbina,Szymańska,880513717,04/04/1974
rec-930-dup-2,Balbina,Szymańska,Adamina,880513717,04/04/1974
rec-930-org,Balbina,Adamina,Szymańska,880513717,04/04/1947
rec-931-org,Zenona,Pelagia,Pawłowska,737490961,25/08/1992
rec-932-dup-0,Wiesława,Izabella,Jankowska,,11/03/1908
rec-932-org,Izabella,Wiesława,Jankowska,889704694,11/03/1980
rec-933-dup-0,Kazimiera,Jakubowska,Aleksandra,,15/11/1918
rec-933-dup-1,Jakubowska,Kazimiera,Aleksandra,574483548,15/11/1918
rec-933-org,Kazimiera,Aleksandra,Jakubowska,574483548,15/11/1981
rec-934-dup-0,Marcelina,Ludmiła,Wasilewska,,10/11/1959
rec-934-dup-1,Ludmiła,Marcelina,Wasilewska,455877221,10/11/1959
rec-934-org,Ludmiła,Marcelina,Wasilewska,455877221,10/11/1995
rec-935-dup-0,Bednarska,Natalia,Janina,,25/06/1918
rec-935-dup-1,Janina,Natalia,Bednarska,788231334,25/06/1918
rec-935-org,Natalia,Janina,Bednarska,788231334,25/06/1981
rec-936-dup-0,Danuta,Młynarczyk,Irma,,26/07/1995
rec-936-org,Irma,Danuta,Młynarczyk,784939252,26/07/1959
rec-937-dup-0,Agata,Duda,Erika,,16/05/1926
rec-937-dup-1,Erika,Agata,Duda,782587964,16/05/1926
rec-937-org,Erika,Agata,Duda,782587964,16/05/1962
rec-938-org,Elza,Irena,Zawadzka,575557469,01/07/1974
rec-939-dup-0,Rita,Tomczak,Angelika,,01/06/1976
rec-939-dup-1,Tomczak,Rita,Angelika,602740334,01/06/1976
rec-939-dup-2,Tomczak,Rita,Angelika,602740334,01/06/1976
rec-939-org,Rita,Angelika,Tomczak,602740334,01/06/1967
rec-940-dup-0,Aurelia,Baranowska,Irmgarda,,03/02/2010
rec-940-dup-1,Baranowska,Irmgarda,Aurelia,608833987,03/02/2010
rec-940-dup-2,Baranowska,Aurelia,Irmgarda,608833987,03/02/2010
rec-940-org,Aurelia,Irmgarda,Baranowska,608833987,03/02/2001
rec-941-org,Amelia,Martyna,Nowicka,797970673,19/10/1966
rec-942-org,Martyna,Wacława,Maj,455485741,03/12/1979
rec-943-dup-0,Sonia,Helena,Głowacka,,18/10/1936
rec-943-dup-1,Głowacka,Helena,Sonia,519493817,18/10/1936
rec-943-org,Helena,Sonia,Głowacka,519493817,18/10/1963
rec-944-org,Antonina,Amelia,Przybylska,724021557,06/04/1994
rec-945-dup-0,Izabella,Ostrowska,Aurelia,,14/11/1945
rec-945-dup-1,Aurelia,Izabella,Ostrowska,695534490,14/11/1945
rec-945-org,Aurelia,Izabella,Ostrowska,695534490,14/11/1954
rec-946-dup-0,Ludomira,Paulina,Pawłowska,880808509,31/01/1977
rec-946-org,Ludomira,Paulina,Pawłowska,880808509,31/01/1977
rec-947-dup-0,Michalska,Izabella,Milena,,18/02/2041
rec-947-org,Izabella,Milena,Michalska,694951191,18/02/2014
rec-948-org,Angelika,Izabella,Młynarczyk,737931647,05/12/1978
rec-949-dup-0,Tomczak,Ludomira,Lila,,20/01/1958
rec-949-dup-1,Ludomira,Lila,Tomczak,519578606,20/01/1958
rec-949-dup-2,Lila,Ludomira,Tomczak,519578606,20/01/1958
rec-949-org,Lila,Ludomira,Tomczak,519578606,20/01/1985
rec-950-org,Leonia,Bożena,Nowicka,535624395,22/11/1982
rec-951-org,Włodzimiera,Lila,Nowicka,799232342,20/09/1949
rec-952-dup-0,Narcyza,Julia,Borkowska,,08/05/1965
rec-952-org,Julia,Narcyza,Borkowska,601553334,08/05/1956
rec-953-dup-0,Eleonora,Pawłowska,Marzena,,13/08/1914
rec-953-dup-1,Pawłowska,Eleonora,Marzena,517160736,13/08/1914
rec-953-org,Eleonora,Marzena,Pawłowska,517160736,13/08/1941
rec-954-dup-0,Krajewska,Emma,Narcyza,,04/04/1965
rec-954-dup-1,Narcyza,Krajewska,Emma,731128981,04/04/1965
rec-954-org,Narcyza,Emma,Krajewska,731128981,04/04/1956
rec-955-org,Petronela,Emilia,Pawlicka,795633185,04/09/1979
rec-956-dup-0,Zawadzka,Anna,Bernardyna,666615541,10/11/1977
rec-956-dup-1,Anna,Zawadzka,Bernardyna,,10/11/1977
rec-956-org,Bernardyna,Anna,Zawadzka,666615541,10/11/1977
rec-957-org,Arleta,Dagmara,Sokołowska,786704502,19/03/2000
rec-958-dup-0,Narcyza,Lis,Izabella,,27/07/1937
rec-958-org,Izabella,Narcyza,Lis,512700934,27/07/1973
rec-959-dup-0,Izabella,Wasilewska,Filomena,,13/05/1908
rec-959-org,Izabella,Filomena,Wasilewska,518225120,13/05/1980
rec-960-dup-0,Bogumiła,Izabella,Zając,,30/03/1939
rec-960-org,Izabella,Bogumiła,Zając,735005070,30/03/1993
rec-961-org,Eliza,Konstancja,Przybylska,669822105,14/02/2005
rec-962-dup-0,Elżbieta,Laskowska,Justyna,,05/05/1997
rec-962-org,Justyna,Elżbieta,Laskowska,696872904,05/05/1979
rec-963-dup-0,Lewandowska,Otylia,Jagoda,,26/03/1916
rec-963-dup-1,Lewandowska,Otylia,Jagoda,609177932,26/03/1916
rec-963-org,Otylia,Jagoda,Lewandowska,609177932,26/03/1961
rec-964-org,Adolfina,Agnieszka,Stępieńska,501649133,22/12/1964
rec-965-dup-0,Walczak,Jowita,Henryka,,05/11/1967
rec-965-dup-1,Henryka,Jowita,Walczak,699889425,05/11/1967
rec-965-dup-2,Walczak,Henryka,Jowita,699889425,05/11/1967
rec-965-org,Henryka,Jowita,Walczak,699889425,05/11/1976
rec-966-dup-0,Aleksandra,Wilk,Celina,,01/06/1965
rec-966-dup-1,Celina,Aleksandra,Wilk,780320203,01/06/1965
rec-966-org,Aleksandra,Celina,Wilk,780320203,01/06/1956
rec-967-org,Honorata,Tatiana,Kwiatkowska,603967379,04/08/1965
rec-968-org,Izabella,Ksawera,Jakubowska,605245787,28/11/1989
rec-969-org,Marcela,Eliza,Pawłowska,505608213,04/02/2014
rec-970-org,Tamara,Gertruda,Lewandowska,604768182,07/09/1974
rec-971-org,Otolia,Lucja,Cieślak,535892988,12/09/1941
rec-972-dup-0,Romana,Rutkowska,Adelajda,,05/12/2000
rec-972-dup-1,Adelajda,Rutkowska,Romana,722521293,05/12/2000
rec-972-dup-2,Romana,Adelajda,Rutkowska,722521293,05/12/2000
rec-972-org,Romana,Adelajda,Rutkowska,722521293,05/12/2000
rec-973-org,Romana,Bronisława,Wieczorek,534064686,11/08/2004
rec-974-dup-0,Eufemia,Klaudia,Czerwińska,,05/07/1934
rec-974-org,Eufemia,Klaudia,Czerwińska,504843991,05/07/1943
rec-975-dup-0,Dudek,Tatiana,Adolfina,,03/06/1946
rec-975-dup-1,Dudek,Tatiana,Adolfina,883626693,03/06/1946
rec-975-dup-2,Tatiana,Adolfina,Dudek,883626693,03/06/1946
rec-975-org,Adolfina,Tatiana,Dudek,883626693,03/06/1964
rec-976-org,Gertruda,Raisa,Zielińska,661923724,21/01/1995
rec-977-dup-0,Wilk,Halina,Mariola,,15/10/1938
rec-977-dup-1,Wilk,Mariola,Halina,721973741,15/10/1938
rec-977-dup-2,Wilk,Halina,Mariola,721973741,15/10/1938
rec-977-org,Halina,Mariola,Wilk,721973741,15/10/1983
rec-978-dup-0,Estera,Karolina,Mazurska,,23/12/1958
